,dayname,hour,cluster,Lat,Lon
1740,Tuesday,9,3,40.769558208955225,-73.86408208955224
1741,Tuesday,9,4,40.715174193548386,-73.9576059139785
1742,Tuesday,9,5,40.694804347826086,-74.17788695652175
1743,Tuesday,9,6,40.645952173913045,-73.77673913043478
1744,Tuesday,9,7,40.72554857142857,-73.94825428571428
1745,Tuesday,9,8,40.77306190476191,-73.8856380952381
1746,Tuesday,9,9,40.64530909090909,-73.78217727272727
1747,Tuesday,9,10,40.70285384615385,-73.98708846153846
1748,Tuesday,9,11,40.687975,-73.98882857142857
1749,Tuesday,9,12,40.6928,-73.98995714285715
1750,Tuesday,9,13,40.71888888888889,-73.94379444444445
1751,Tuesday,10,-1,40.728778947368426,-73.93964126984127
1752,Tuesday,10,0,40.7480939764024,-73.9859076174705
1753,Tuesday,10,1,40.76964946236559,-73.86458064516128
1754,Tuesday,10,2,40.64476666666666,-73.78219166666666
1755,Tuesday,10,3,40.71589722222222,-73.95950462962963
1756,Tuesday,10,4,40.77278965517242,-73.88570689655172
1757,Tuesday,10,5,40.694932,-74.177896
1758,Tuesday,10,6,40.77397682926829,-73.87236341463415
1759,Tuesday,10,7,40.70286176470589,-73.98775
1760,Tuesday,10,8,40.6921765625,-73.98785
1761,Tuesday,10,9,40.72502777777778,-73.94119444444443
1762,Tuesday,11,-1,40.730079482758626,-73.9409177586207
1763,Tuesday,11,0,40.7479079919409,-73.98646263711663
1764,Tuesday,11,1,40.77400697674419,-73.87232441860465
1765,Tuesday,11,2,40.76958307692308,-73.86443999999999
1766,Tuesday,11,3,40.77297,-73.88581500000001
1767,Tuesday,11,4,40.69376666666666,-74.17801666666666
1768,Tuesday,11,5,40.64558846153846,-73.77974358974359
1769,Tuesday,11,6,40.71613469387755,-73.96007653061224
1770,Tuesday,11,7,40.70058727272727,-73.99162727272727
1771,Tuesday,12,-1,40.73506517055655,-73.93913877917414
1772,Tuesday,12,0,40.645622413793106,-73.78044482758621
1773,Tuesday,12,1,40.74624691554746,-73.98777744138403
1774,Tuesday,12,2,40.77163741935484,-73.86811870967742
1775,Tuesday,12,3,40.69377586206897,-73.99000344827586
1776,Tuesday,12,4,40.80725454545455,-73.96437727272728
1777,Tuesday,12,5,40.69328604651163,-74.17819302325582
1778,Tuesday,12,6,40.702865714285714,-73.98819714285715
1779,Tuesday,12,7,40.644487500000004,-73.789365625
1780,Tuesday,12,8,40.715739622641514,-73.96071509433962
1781,Tuesday,13,-1,40.734936418166235,-73.94314892887746
1782,Tuesday,13,0,40.74749947039909,-73.98681972763382
1783,Tuesday,13,1,40.646111764705886,-73.77968333333332
1784,Tuesday,13,2,40.64457209302326,-73.78939069767442
1785,Tuesday,13,3,40.693591228070176,-74.17794210526317
1786,Tuesday,13,4,40.69098285714286,-73.98872
1787,Tuesday,13,5,40.76972641509434,-73.86438679245283
1788,Tuesday,13,6,40.77399411764706,-73.87241764705882
1789,Tuesday,13,7,40.71637094017095,-73.96027606837607
1790,Tuesday,13,8,40.70288333333333,-73.98690833333333
1791,Tuesday,13,9,40.72950555555556,-73.95596666666667
1792,Tuesday,14,-1,40.730803436426115,-73.94527895189003
1793,Tuesday,14,0,40.64511972789116,-73.78387448979592
1794,Tuesday,14,1,40.747466921547634,-73.98677417036244
1795,Tuesday,14,2,40.77395967741935,-73.87237741935485
1796,Tuesday,14,3,40.76995066666667,-73.86504666666666
1797,Tuesday,14,4,40.71640555555555,-73.95894907407407
1798,Tuesday,14,5,40.77285172413794,-73.8856448275862
1799,Tuesday,14,6,40.70302368421053,-73.98797105263158
1800,Tuesday,14,7,40.693936170212766,-74.17792340425532
1801,Tuesday,14,8,40.6712,-73.97751666666666
1802,Tuesday,15,-1,40.734174043261234,-73.94362670549084
1803,Tuesday,15,0,40.74832233802109,-73.98602739829231
1804,Tuesday,15,1,40.770158024691355,-73.86531481481482
1805,Tuesday,15,2,40.64506370967742,-73.78084112903225
1806,Tuesday,15,3,40.773958928571425,-73.87213839285714
1807,Tuesday,15,4,40.694794736842105,-74.1778447368421
1808,Tuesday,15,5,40.68786,-74.18183714285715
1809,Tuesday,15,6,40.772904000000004,-73.885724
1810,Tuesday,15,7,40.64665,-73.78739838709677
1811,Tuesday,15,8,40.71646132075472,-73.96093490566038
1812,Tuesday,15,9,40.70294222222222,-73.98773333333332
1813,Tuesday,15,10,40.692174074074074,-73.98914444444443
1814,Tuesday,15,11,40.807048,-73.962484
1815,Tuesday,16,-1,40.733037397157815,-73.93641839940165
1816,Tuesday,16,0,40.74782681838465,-73.98646842927265
1817,Tuesday,16,1,40.71719558823529,-73.95924705882352
1818,Tuesday,16,2,40.77396363636363,-73.87228831168831
1819,Tuesday,16,3,40.64531142857143,-73.78431428571429
1820,Tuesday,16,4,40.74816,-73.9437
1821,Tuesday,16,5,40.76966506024096,-73.86460361445783
1822,Tuesday,16,6,40.69394210526316,-74.17799649122807
1823,Tuesday,16,7,40.68789393939394,-74.1820181818182
1824,Tuesday,16,8,40.70265454545455,-73.98795272727273
1825,Tuesday,16,9,40.69390757575758,-73.98932121212121
1826,Tuesday,16,10,40.84129,-73.941975
1827,Tuesday,16,11,40.807246875000004,-73.96286875
1828,Tuesday,16,12,40.73063333333333,-73.95802222222223
1829,Tuesday,17,-1,40.730654736842105,-73.94221940789474
1830,Tuesday,17,0,40.74689388524915,-73.98702729799483
1831,Tuesday,17,1,40.64503655913978,-73.7809440860215
1832,Tuesday,17,2,40.7739808219178,-73.87242191780823
1833,Tuesday,17,3,40.6447203125,-73.7893453125
1834,Tuesday,17,4,40.773023333333335,-73.88568666666667
1835,Tuesday,17,5,40.718054621848744,-73.95849411764705
1836,Tuesday,17,6,40.687844444444444,-74.18212222222222
1837,Tuesday,17,7,40.76958333333334,-73.86428245614036
1838,Tuesday,17,8,40.69484615384616,-74.17781923076923
1839,Tuesday,17,9,40.702963380281695,-73.98821267605634
1840,Tuesday,17,10,40.71062702702703,-73.96548378378378
1841,Tuesday,17,11,40.690484,-73.98573400000001
1842,Tuesday,17,12,40.69301,-73.990865
1843,Tuesday,17,13,40.79098571428572,-73.96631428571428
1844,Tuesday,17,14,40.73040476190476,-73.9578619047619
1845,Tuesday,17,15,40.74801304347826,-73.94307391304348
1846,Tuesday,18,-1,40.727889812499996,-73.944665625
1847,Tuesday,18,0,40.74550349942547,-73.98735349420245
1848,Tuesday,18,1,40.71578211009174,-73.9582385321101
1849,Tuesday,18,2,40.79183421052632,-73.97315263157896
1850,Tuesday,18,3,40.64581567567567,-73.78101837837838
1851,Tuesday,18,4,40.77397974683544,-73.87235316455696
1852,Tuesday,18,5,40.69238405797101,-73.99255072463768
1853,Tuesday,18,6,40.76960789473684,-73.86424298245613
1854,Tuesday,18,7,40.72976444444445,-73.95717555555555
1855,Tuesday,18,8,40.6443,-73.78928771929826
1856,Tuesday,18,9,40.77311071428572,-73.88562857142857
1857,Tuesday,18,10,40.69503666666666,-74.17801333333334
1858,Tuesday,18,11,40.70300307692308,-73.98749384615385
1859,Tuesday,18,12,40.68969615384616,-73.98345384615385
1860,Tuesday,18,13,40.68972368421053,-74.17950789473684
1861,Tuesday,18,14,40.74811578947369,-73.94125789473685
1862,Tuesday,19,-1,40.725162162162164,-73.9427054054054
1863,Tuesday,19,0,40.74517436940602,-73.98779003835871
1864,Tuesday,19,1,40.64553262711864,-73.78368559322033
1865,Tuesday,19,2,40.6945,-74.17767380952381
1866,Tuesday,19,3,40.7150252293578,-73.95886192660551
1867,Tuesday,19,4,40.68794333333334,-74.18228666666667
1868,Tuesday,19,5,40.690954545454545,-73.99185194805194
1869,Tuesday,19,6,40.77207428571428,-73.8687861904762
1870,Tuesday,19,7,40.77295652173913,-73.88563913043478
1871,Tuesday,19,8,40.68389259259259,-73.97706296296296
1872,Tuesday,19,9,40.70271964285714,-73.98757142857143
1873,Tuesday,19,10,40.73133714285714,-73.95811142857143
1874,Tuesday,19,11,40.746072222222224,-73.95617222222222
1875,Tuesday,19,12,40.67751111111111,-73.98725555555556
1876,Tuesday,19,13,40.803755555555554,-73.96541666666667
1877,Tuesday,20,-1,40.7291475668266,-73.94651734064428
1878,Tuesday,20,0,40.6860287037037,-73.97485185185185
1879,Tuesday,20,1,40.74478761317412,-73.98834016533264
1880,Tuesday,20,2,40.744615625,-73.84318437499999
1881,Tuesday,20,3,40.82715833333334,-73.924075
1882,Tuesday,20,4,40.71632682926829,-73.95786829268293
1883,Tuesday,20,5,40.69493478260869,-74.17787391304347
1884,Tuesday,20,6,40.830327272727274,-73.92739318181818
1885,Tuesday,20,7,40.77398175182482,-73.87227810218978
1886,Tuesday,20,8,40.76954621848739,-73.864056302521
1887,Tuesday,20,9,40.64593519313304,-73.78307167381973
1888,Tuesday,20,10,40.75545652173913,-73.84497391304349
1889,Tuesday,20,11,40.807538095238094,-73.9620761904762
1890,Tuesday,20,12,40.68787142857143,-74.18203333333334
1891,Tuesday,20,13,40.6935,-73.99619210526316
1892,Tuesday,20,14,40.70269347826087,-73.98867173913044
1893,Tuesday,20,15,40.69210909090909,-73.9864909090909
1894,Tuesday,20,16,40.731207142857144,-73.95618571428571
1895,Tuesday,20,17,40.67659230769231,-73.98212692307692
1896,Tuesday,20,18,40.67765,-73.9727
1897,Tuesday,20,19,40.683072,-73.995196
1898,Tuesday,21,-1,40.72993636363637,-73.94906606060606
1899,Tuesday,21,0,40.74459635481852,-73.98913781289112
1900,Tuesday,21,1,40.74458676470588,-73.84356764705883
1901,Tuesday,21,2,40.828764444444445,-73.92651333333333
1902,Tuesday,21,3,40.695,-74.17792499999999
1903,Tuesday,21,4,40.68444718309859,-73.9766985915493
1904,Tuesday,21,5,40.71506245210728,-73.95717126436782
1905,Tuesday,21,6,40.7026921875,-73.9891640625
1906,Tuesday,21,7,40.68811891891892,-74.18185405405406
1907,Tuesday,21,8,40.645939024390245,-73.78123292682926
1908,Tuesday,21,9,40.75512333333334,-73.84518666666666
1909,Tuesday,21,10,40.84706551724138,-73.93842068965517
1910,Tuesday,21,11,40.77203797468354,-73.86861455696202
1911,Tuesday,21,12,40.643975806451614,-73.78933387096774
1912,Tuesday,21,13,40.67753684210526,-73.98273421052632
1913,Tuesday,21,14,40.69049523809524,-73.99379523809523
1914,Tuesday,21,15,40.68779444444445,-73.98734444444443
1915,Tuesday,21,16,40.729208,-73.95746
1916,Tuesday,21,17,40.79347777777778,-73.97307037037037
1917,Tuesday,21,18,40.809,-73.94796842105264
1918,Tuesday,21,19,40.72427222222222,-73.95017777777778
1919,Tuesday,21,20,40.693881818181815,-73.99786363636363
1920,Tuesday,22,-1,40.73381324278438,-73.94742487266554
1921,Tuesday,22,0,40.74291801718133,-73.98984388205247
1922,Tuesday,22,1,40.74449677419355,-73.84331290322581
1923,Tuesday,22,2,40.64582457627119,-73.78312669491527
1924,Tuesday,22,3,40.71632857142857,-73.95825604395606
1925,Tuesday,22,4,40.77237733333333,-73.869208
1926,Tuesday,22,5,40.687848,-74.181704
1927,Tuesday,22,6,40.68413368421052,-73.97628736842105
1928,Tuesday,22,7,40.72905,-73.95703499999999
1929,Tuesday,22,8,40.69396153846154,-74.17771538461538
1930,Tuesday,22,9,40.82835757575758,-73.92628484848484
1931,Tuesday,22,10,40.7548,-73.84535714285714
1932,Tuesday,22,11,40.70286363636364,-73.99128181818182
1933,Tuesday,23,-1,40.73291014492754,-73.94884374176549
1934,Tuesday,23,0,40.74286147741148,-73.99113345543346
1935,Tuesday,23,1,40.646194666666666,-73.78266533333333
1936,Tuesday,23,2,40.69504761904762,-74.1778761904762
1937,Tuesday,23,3,40.7152405882353,-73.95904470588235
1938,Tuesday,23,4,40.773995,-73.87207333333335
1939,Tuesday,23,5,40.70654905660377,-74.01054716981132
1940,Tuesday,23,6,40.76947272727273,-73.86384848484849
1941,Tuesday,23,7,40.68299444444444,-73.97604629629629
1942,Tuesday,23,8,40.68835,-74.18103333333335
1943,Wednesday,0,-1,40.72531782032401,-73.95896671575846
1944,Wednesday,0,0,40.75461510989011,-73.98355906593407
1945,Wednesday,0,1,40.737973958333335,-74.00426458333332
1946,Wednesday,0,2,40.71123,-73.962745
1947,Wednesday,0,3,40.72333764044944,-73.99211573033708
1948,Wednesday,0,4,40.71278636363636,-73.95055454545455
1949,Wednesday,0,5,40.725942857142854,-74.00663571428572
1950,Wednesday,1,-1,40.72381659482759,-73.97236163793103
1951,Wednesday,1,0,40.75958507462686,-73.98200597014925
1952,Wednesday,1,1,40.71053333333333,-73.96299393939394
1953,Wednesday,1,2,40.74050882352941,-74.00431764705883
1954,Wednesday,1,3,40.74902,-73.98947142857143
1955,Wednesday,1,4,40.72192777777778,-73.99255694444444
1956,Wednesday,1,5,40.73012083333334,-74.0014875
1957,Wednesday,1,6,40.7265380952381,-73.98327619047619
1958,Wednesday,2,-1,40.731286542443065,-73.97226376811594
1959,Wednesday,2,0,40.741782716049386,-74.00488518518519
1960,Wednesday,2,1,40.72113636363636,-73.99177272727273
1961,Wednesday,3,-1,40.73506428571428,-73.97113820861678
1962,Wednesday,3,0,40.74169285714286,-74.00432738095238
1963,Wednesday,4,-1,40.740175438596495,-73.95813771929824
1964,Wednesday,4,0,40.64551090909091,-73.77874727272727
1965,Wednesday,4,1,40.774145454545454,-73.98878636363636
1966,Wednesday,4,2,40.74141111111111,-73.99419059829059
1967,Wednesday,4,3,40.75885714285714,-73.98761714285715
1968,Wednesday,4,4,40.72723503184714,-73.99508598726115
1969,Wednesday,4,5,40.70940892857143,-74.00711607142857
1970,Wednesday,4,6,40.76453428571429,-73.98153428571429
1971,Wednesday,4,7,40.76827333333333,-73.95746000000001
1972,Wednesday,4,8,40.72217619047619,-73.9841
1973,Wednesday,4,9,40.71751111111111,-73.95573333333333
1974,Wednesday,4,10,40.7612375,-73.9965625
1975,Wednesday,5,-1,40.72355233830846,-73.93890646766168
1976,Wednesday,5,0,40.69504,-74.177985
1977,Wednesday,5,1,40.74912723919916,-73.98584531085353
1978,Wednesday,5,2,40.64616956521739,-73.78264695652173
1979,Wednesday,5,3,40.71672027027027,-73.95945675675675
1980,Wednesday,5,4,40.67081666666667,-73.97799444444445
1981,Wednesday,6,-1,40.72716009771987,-73.9449259771987
1982,Wednesday,6,0,40.7525751001001,-73.9822268018018
1983,Wednesday,6,1,40.77285,-73.88569999999999
1984,Wednesday,6,2,40.645849999999996,-73.77678214285716
1985,Wednesday,6,3,40.76981333333333,-73.86539111111111
1986,Wednesday,6,4,40.717627966101695,-73.95829237288136
1987,Wednesday,6,5,40.64544090909091,-73.78225757575757
1988,Wednesday,6,6,40.64529705882353,-73.7894294117647
1989,Wednesday,6,7,40.679696,-73.97728000000001
1990,Wednesday,6,8,40.69314473684211,-73.98410263157895
1991,Wednesday,6,9,40.71060588235294,-73.9516205882353
1992,Wednesday,6,10,40.68868888888889,-73.96769444444445
1993,Wednesday,6,11,40.69448333333334,-73.99678611111112
1994,Wednesday,6,12,40.713013333333336,-73.99425333333333
1995,Wednesday,7,-1,40.719980575035066,-73.95159649368864
1996,Wednesday,7,0,40.751612374020155,-73.98312594251587
1997,Wednesday,7,1,40.769706,-73.86492
1998,Wednesday,7,2,40.774011111111115,-73.87224444444445
1999,Wednesday,7,3,40.64516470588235,-73.78084999999999
2000,Wednesday,7,4,40.718338888888894,-73.95332777777777
2001,Wednesday,7,5,40.702662499999995,-73.98777083333333
2002,Wednesday,7,6,40.717694117647056,-73.96222941176471
2003,Wednesday,7,7,40.67423333333334,-73.98244074074074
2004,Wednesday,7,8,40.6908606060606,-73.98587878787879
2005,Wednesday,8,-1,40.72215422764228,-73.94018130081301
2006,Wednesday,8,0,40.75040123113582,-73.98392698570294
2007,Wednesday,8,1,40.77395846153846,-73.87248
2008,Wednesday,8,2,40.71812023809524,-73.95896904761905
2009,Wednesday,8,3,40.76976610169492,-73.86455084745762
2010,Wednesday,8,4,40.77312222222222,-73.88556111111112
2011,Wednesday,8,5,40.711194594594595,-73.96387837837838
2012,Wednesday,8,6,40.70275714285714,-73.98681428571429
2013,Wednesday,8,7,40.72293333333334,-73.9420625
2014,Wednesday,8,8,40.766842307692315,-73.92210769230769
2015,Wednesday,8,9,40.68607894736842,-73.9865
2016,Wednesday,8,10,40.732299999999995,-73.95541851851851
2017,Wednesday,8,11,40.69366315789474,-73.98358421052632
2018,Wednesday,9,-1,40.72645096153846,-73.93765682692309
2019,Wednesday,9,0,40.748758160919536,-73.9856654916986
2020,Wednesday,9,1,40.644890476190476,-73.78209523809524
2021,Wednesday,9,2,40.716152525252525,-73.95561515151516
2022,Wednesday,9,3,40.77397903225806,-73.87216129032258
2023,Wednesday,9,4,40.769819047619045,-73.86438452380952
2024,Wednesday,9,5,40.696987096774194,-73.99549999999999
2025,Wednesday,9,6,40.7028275862069,-73.98652068965518
2026,Wednesday,9,7,40.71173611111111,-73.96443611111111
2027,Wednesday,9,8,40.692174358974356,-73.9847282051282
2028,Wednesday,10,-1,40.72935025746653,-73.93828795056643
2029,Wednesday,10,0,40.74724895066776,-73.98665407467975
2030,Wednesday,10,1,40.773959090909095,-73.87240909090909
2031,Wednesday,10,2,40.76913918918919,-73.86378648648648
2032,Wednesday,10,3,40.644635,-73.7824
2033,Wednesday,10,4,40.717276,-73.952312
2034,Wednesday,10,5,40.71617575757576,-73.96239545454546
2035,Wednesday,10,6,40.64478235294118,-73.78952352941177
2036,Wednesday,10,7,40.69265217391305,-73.98736956521739
2037,Wednesday,10,8,40.703019999999995,-73.9893
2038,Wednesday,11,-1,40.73113265895954,-73.93964527938343
2039,Wednesday,11,0,40.74526675055928,-73.98802237136465
2040,Wednesday,11,1,40.69495,-74.17797692307693
2041,Wednesday,11,2,40.71598709677419,-73.96169784946237
2042,Wednesday,11,3,40.76950789473685,-73.86424473684211
2043,Wednesday,11,4,40.78967846153846,-73.97398307692308
2044,Wednesday,11,5,40.773923595505615,-73.87232808988765
2045,Wednesday,11,6,40.64529777777778,-73.77964444444444
2046,Wednesday,11,7,40.69260571428571,-73.98992285714286
2047,Wednesday,11,8,40.702954545454546,-73.98886363636365
2048,Wednesday,12,-1,40.73547262396694,-73.93710020661156
2049,Wednesday,12,0,40.74603401617251,-73.98790590296495
2050,Wednesday,12,1,40.76973953488372,-73.86469302325581
2051,Wednesday,12,2,40.77397647058824,-73.87226470588236
2052,Wednesday,12,3,40.718828333333335,-73.958905
2053,Wednesday,12,4,40.70323714285714,-73.98920857142858
2054,Wednesday,12,5,40.64534146341464,-73.78331951219512
2055,Wednesday,12,6,40.7121,-73.96273333333333
2056,Wednesday,12,7,40.691655555555556,-73.98595555555555
2057,Wednesday,12,8,40.693464999999996,-74.17794
2058,Wednesday,13,-1,40.739757292659675,-73.9405068636797
2059,Wednesday,13,0,40.74742917625402,-73.98645890473999
2060,Wednesday,13,1,40.77397777777778,-73.87232777777778
2061,Wednesday,13,2,40.76978805970149,-73.86452537313433
2062,Wednesday,13,3,40.64537313432835,-73.78442089552239
2063,Wednesday,13,4,40.702578787878785,-73.98935151515151
2064,Wednesday,13,5,40.693723684210525,-74.17815
2065,Wednesday,13,6,40.71280487804878,-73.9615268292683
2066,Wednesday,13,7,40.71969024390244,-73.95787073170732
2067,Wednesday,13,8,40.69331,-73.98904
2068,Wednesday,14,-1,40.735334011627906,-73.93802955426357
2069,Wednesday,14,0,40.74767220739611,-73.9862350934045
2070,Wednesday,14,1,40.77392282608695,-73.872275
2071,Wednesday,14,2,40.644860489510485,-73.78378181818182
2072,Wednesday,14,3,40.69504666666667,-74.17803
2073,Wednesday,14,4,40.688105,-74.18156
2074,Wednesday,14,5,40.769769565217395,-73.86428913043478
2075,Wednesday,14,6,40.70309230769231,-73.98841923076924
2076,Wednesday,14,7,40.71954929577465,-73.95813098591549
2077,Wednesday,14,8,40.74813888888889,-73.94255
2078,Wednesday,15,-1,40.73109676190476,-73.93374876190475
2079,Wednesday,15,0,40.74750986486487,-73.98617933933934
2080,Wednesday,15,1,40.69328372093023,-74.17798604651163
2081,Wednesday,15,2,40.7724,-73.86948658536585
2082,Wednesday,15,3,40.64557636363636,-73.78956727272727
2083,Wednesday,15,4,40.687792307692305,-74.18190769230769
2084,Wednesday,15,5,40.7177265060241,-73.95817831325301
2085,Wednesday,15,6,40.6451407079646,-73.78093362831858
2086,Wednesday,15,7,40.829435000000004,-73.92746500000001
2087,Wednesday,15,8,40.773114285714286,-73.88564285714286
2088,Wednesday,15,9,40.703051612903224,-73.9892
2089,Wednesday,15,10,40.692065517241375,-73.9906724137931
2090,Wednesday,15,11,40.8071,-73.96398888888888
2091,Wednesday,15,12,40.84106666666666,-73.94131666666667
2092,Wednesday,16,-1,40.73105021097046,-73.94386708860759
2093,Wednesday,16,0,40.747837981963144,-73.98663360345053
2094,Wednesday,16,1,40.77386638655462,-73.8723075630252
2095,Wednesday,16,2,40.64539722222222,-73.78963888888889
2096,Wednesday,16,3,40.6448976744186,-73.7815
2097,Wednesday,16,4,40.7171429906542,-73.96004672897196
2098,Wednesday,16,5,40.769822,-73.864505
2099,Wednesday,16,6,40.69483548387097,-74.17803548387097
2100,Wednesday,16,7,40.77304090909091,-73.88562272727273
2101,Wednesday,16,8,40.70268163265306,-73.98822653061224
2102,Wednesday,16,9,40.64844137931035,-73.78299655172414
2103,Wednesday,17,-1,40.728982761250954,-73.94374973302823
2104,Wednesday,17,0,40.74656774928092,-73.98728444391179
2105,Wednesday,17,1,40.64487916666666,-73.78940833333333
2106,Wednesday,17,2,40.76966195652174,-73.86454130434782
2107,Wednesday,17,3,40.69266111111111,-73.987075
2108,Wednesday,17,4,40.77398846153846,-73.87229102564103
2109,Wednesday,17,5,40.773161904761906,-73.88563333333333
2110,Wednesday,17,6,40.719034615384615,-73.95951794871795
2111,Wednesday,17,7,40.644967088607594,-73.78119746835443
2112,Wednesday,17,8,40.6950282051282,-74.1779564102564
2113,Wednesday,17,9,40.70283,-73.988275
2114,Wednesday,17,10,40.71049000000001,-73.96559333333333
2115,Wednesday,17,11,40.79054347826087,-73.96671739130434
2116,Wednesday,17,12,40.801405263157896,-73.96842105263158
2117,Wednesday,18,-1,40.72956852960745,-73.94625429141716
2118,Wednesday,18,0,40.74525782818892,-73.98775496467088
2119,Wednesday,18,1,40.76966781609195,-73.86466781609195
2120,Wednesday,18,2,40.695100000000004,-74.17796071428572
2121,Wednesday,18,3,40.773056097560975,-73.88562195121952
2122,Wednesday,18,4,40.773970731707315,-73.87243292682926
2123,Wednesday,18,5,40.64506875,-73.78054791666666
2124,Wednesday,18,6,40.78440833333333,-73.97136666666667
2125,Wednesday,18,7,40.7186540229885,-73.95943563218391
2126,Wednesday,18,8,40.648442857142854,-73.7829380952381
2127,Wednesday,18,9,40.643365,-73.78907666666667
2128,Wednesday,18,10,40.70274285714286,-73.98900612244898
2129,Wednesday,18,11,40.69170638297872,-73.9904574468085
2130,Wednesday,18,12,40.684396666666665,-73.99243333333334
2131,Wednesday,18,13,40.710884,-73.965316
2132,Wednesday,18,14,40.71324666666667,-73.95728000000001
2133,Wednesday,19,-1,40.725391350964976,-73.94504010007148
2134,Wednesday,19,0,40.64604936708861,-73.78242658227849
2135,Wednesday,19,1,40.74395107381596,-73.98825147205234
2136,Wednesday,19,2,40.69479,-74.17796
2137,Wednesday,19,3,40.64466543209877,-73.7891925925926
2138,Wednesday,19,4,40.773054838709676,-73.88562258064516
2139,Wednesday,19,5,40.71144090909091,-73.96370454545455
2140,Wednesday,19,6,40.70278292682927,-73.98835609756097
2141,Wednesday,19,7,40.77398484848485,-73.8724292929293
2142,Wednesday,19,8,40.71403888888889,-73.95647777777778
2143,Wednesday,19,9,40.688095454545454,-74.18146363636365
2144,Wednesday,19,10,40.784752252252254,-73.97669279279279
2145,Wednesday,19,11,40.7695077922078,-73.86410000000001
2146,Wednesday,19,12,40.64596363636364,-73.77677272727273
2147,Wednesday,19,13,40.691465,-73.9918675
2148,Wednesday,19,14,40.7192,-73.95984805194806
2149,Wednesday,19,15,40.74919,-73.93944
2150,Wednesday,19,16,40.80585789473684,-73.96368947368421
2151,Wednesday,19,17,40.6960125,-73.99416875
2152,Wednesday,20,-1,40.73125722983257,-73.94766263318112
2153,Wednesday,20,0,40.743769370172316,-73.98870384729649
2154,Wednesday,20,1,40.769866393442626,-73.86444262295082
2155,Wednesday,20,2,40.773974074074076,-73.87224222222223
2156,Wednesday,20,3,40.829797222222226,-73.92791944444444
2157,Wednesday,20,4,40.6453835443038,-73.78944556962026
2158,Wednesday,20,5,40.693538636363634,-74.17771818181818
2159,Wednesday,20,6,40.79416666666666,-73.97140277777777
2160,Wednesday,20,7,40.716056626506024,-73.95940060240964
2161,Wednesday,20,8,40.64530196078431,-73.77975098039215
2162,Wednesday,20,9,40.64846976744186,-73.78303720930232
2163,Wednesday,20,10,40.702429787234045,-73.99026382978722
2164,Wednesday,20,11,40.692805479452055,-73.99206301369864
2165,Wednesday,20,12,40.78844848484849,-73.97627575757575
2166,Wednesday,20,13,40.729447826086954,-73.95824782608696
2167,Wednesday,20,14,40.710559375,-73.9487125
2168,Wednesday,20,15,40.68644782608696,-73.97773478260869
2169,Wednesday,20,16,40.67671111111111,-73.97225
2170,Wednesday,20,17,40.672565,-73.9645
2171,Wednesday,20,18,40.67511666666667,-73.95665000000001
2172,Wednesday,20,19,40.799475,-73.96986666666668
2173,Wednesday,21,-1,40.72814667709147,-73.95132197028929
2174,Wednesday,21,0,40.74278367201426,-73.98973458110517
2175,Wednesday,21,1,40.64444375,-73.78941041666667
2176,Wednesday,21,2,40.76962985074627,-73.8645671641791
2177,Wednesday,21,3,40.744720588235296,-73.84309411764706
2178,Wednesday,21,4,40.644728395061726,-73.78211728395061
2179,Wednesday,21,5,40.69500769230769,-74.17794615384615
2180,Wednesday,21,6,40.71541772727273,-73.95807181818182
2181,Wednesday,21,7,40.75522083333333,-73.84511666666667
2182,Wednesday,21,8,40.82886235294118,-73.92642823529411
2183,Wednesday,21,9,40.78336770833334,-73.97804479166668
2184,Wednesday,21,10,40.69158095238095,-73.99454285714285
2185,Wednesday,21,11,40.68479090909091,-73.97658585858585
2186,Wednesday,21,12,40.68785185185185,-74.18197037037037
2187,Wednesday,21,13,40.64842083333333,-73.78288333333333
2188,Wednesday,21,14,40.64588536585366,-73.77674634146341
2189,Wednesday,21,15,40.77396779661017,-73.8722254237288
2190,Wednesday,21,16,40.679173684210525,-74.01187368421053
2191,Wednesday,21,17,40.67851,-73.98454000000001
2192,Wednesday,21,18,40.70279677419355,-73.98964193548387
2193,Wednesday,21,19,40.68686666666667,-73.96395555555556
2194,Wednesday,21,20,40.686418181818176,-73.99438636363637
2195,Wednesday,22,-1,40.72849323001631,-73.95695350734096
2196,Wednesday,22,0,40.744749206349205,-73.8434873015873
2197,Wednesday,22,1,40.741033592964826,-73.99178537688441
2198,Wednesday,22,2,40.645089898989895,-73.78081616161616
2199,Wednesday,22,3,40.716107758620694,-73.95750862068965
2200,Wednesday,22,4,40.64574,-73.78971333333334
2201,Wednesday,22,5,40.769904918032786,-73.86456557377049
2202,Wednesday,22,6,40.679408333333335,-74.01170833333333
2203,Wednesday,22,7,40.69503888888889,-74.17793888888889
2204,Wednesday,22,8,40.77398358208955,-73.87241641791044
2205,Wednesday,22,9,40.687824,-74.18180000000001
2206,Wednesday,22,10,40.778733333333335,-73.97949166666666
2207,Wednesday,22,11,40.77944705882353,-73.95355
2208,Wednesday,22,12,40.68375934065934,-73.97648131868132
2209,Wednesday,22,13,40.77288529411765,-73.95931323529412
2210,Wednesday,22,14,40.730133333333335,-73.95743333333333
2211,Wednesday,22,15,40.64847777777778,-73.78305
2212,Wednesday,22,16,40.78712,-73.976816
2213,Wednesday,22,17,40.78314285714286,-73.97942857142857
2214,Wednesday,23,-1,40.72867833140209,-73.95442885283894
